POSTALCODE,COUNTRY,STATE,ACI_AIRPORT,ACI_ZONE
78296,US,TX,SAT,A
78262,US,TX,SAT,A
78297,US,TX,SAT,A
78015,US,TX,SAT,C
78278,US,TX,SAT,A
78234,US,TX,SAT,A
78240,US,TX,SAT,A
78232,US,TX,SAT,A
78232,US,TX,SAT,A
78230,US,TX,SAT,A
78056,US,TX,SAT,C
78132,US,TX,SAT,C
78006,US,TX,SAT,C
78641,US,TX,AUS,D
78263,US,TX,SAT,C
78734,US,TX,AUS,D
78733,US,TX,AUS,D
78746,US,TX,AUS,A
78645,US,TX,AUS,D
78653,US,TX,AUS,C
78676,US,TX,AUS,D
78266,US,TX,SAT,B
78257,US,TX,SAT,A
75654,US,TX,TYR,C
75803,US,TX,TYR,C
75801,US,TX,TYR,C
75161,US,TX,TYR,C
75160,US,TX,TYR,C
75704,US,TX,TYR,A
75142,US,TX,TYR,C
75785,US,TX,TYR,C
75785,US,TX,TYR,C
75765,US,TX,TYR,C
75765,US,TX,TYR,C
78681,US,TX,TYR,B
75705,US,TX,TYR,A
75706,US,TX,TYR,A
75771,US,TX,TYR,B
78682,US,TX,TYR,B
75799,US,TX,TYR,A
75758,US,TX,TYR,B
75765,US,TX,TYR,C
75771,US,TX,TYR,B
75652,US,TX,TYR,C
75650,US,TX,TYR,C
75707,US,TX,TYR,A
75709,US,TX,TYR,A
75882,US,TX,TYR,C
75708,US,TX,TYR,A
75662,US,TX,TYR,B
75766,US,TX,TYR,B
78682,US,TX,TYR,B
75798,US,TX,TYR,A
75603,US,TX,TYR,B
75783,US,TX,TYR,C
75169,US,TX,TYR,C
75792,US,TX,TYR,B
75791,US,TX,TYR,C
75693,US,TX,TYR,B
75693,US,TX,TYR,B
75693,US,TX,TYR,B
75790,US,TX,TYR,B
75163,US,TX,TYR,C
75789,US,TX,TYR,C
75683,US,TX,TYR,C
75778,US,TX,TYR,B
75645,US,TX,TYR,C
75604,US,TX,TYR,B
78664,US,TX,TYR,B
75148,US,TX,TYR,C
75773,US,TX,TYR,B
75701,US,TX,TYR,A
75702,US,TX,TYR,A
75703,US,TX,TYR,A
75602,US,TX,TYR,B
75601,US,TX,TYR,B
75148,US,TX,TYR,C
75771,US,TX,TYR,B
75647,US,TX,TYR,B
75771,US,TX,TYR,B
75771,US,TX,TYR,B
75140,US,TX,TYR,C
75605,US,TX,TYR,B
76017,US,TX,DAL,B
76020,US,TX,DAL,D
76019,US,TX,DAL,A
76019,US,TX,DAL,A
76018,US,TX,DAL,B
76016,US,TX,DAL,B
76015,US,TX,DAL,B
76014,US,TX,DAL,A
76013,US,TX,DAL,A
76012,US,TX,DAL,A
76040,US,TX,DAL,A
76021,US,TX,DAL,A
76011,US,TX,DAL,A
76209,US,TX,DAL,B
76202,US,TX,DAL,C
76203,US,TX,DAL,C
76204,US,TX,DAL,C
76205,US,TX,DAL,C
76206,US,TX,DAL,C
76207,US,TX,DAL,B
76262,US,TX,DAL,B
76208,US,TX,DAL,C
76198,US,TX,DAL,B
76210,US,TX,DAL,D
76210,US,TX,DAL,B
76226,US,TX,DAL,D
76244,US,TX,DAL,A
76248,US,TX,DAL,B
76249,US,TX,DAL,C
76163,US,TX,DAL,C
76208,US,TX,DAL,D
76182,US,TX,DAL,A
76036,US,TX,DAL,D
76166,US,TX,DAL,B
76177,US,TX,DAL,B
76179,US,TX,DAL,C
76179,US,TX,DAL,C
76180,US,TX,DAL,A
76180,US,TX,DAL,A
76201,US,TX,DAL,C
76182,US,TX,DAL,A
76199,US,TX,DAL,B
76185,US,TX,DAL,B
76192,US,TX,DAL,C
76193,US,TX,DAL,B
76195,US,TX,DAL,B
76196,US,TX,DAL,B
76197,US,TX,DAL,B
76262,US,TX,DAL,B
76181,US,TX,DAL,A
76797,US,TX,AUS,H
76708,US,TX,AUS,H
76710,US,TX,AUS,H
76711,US,TX,AUS,H
76712,US,TX,AUS,H
76714,US,TX,AUS,H
76715,US,TX,AUS,H
76262,US,TX,DAL,B
76795,US,TX,AUS,H
76705,US,TX,AUS,H
76798,US,TX,AUS,H
76799,US,TX,AUS,H
78009,US,TX,SAT,F
78013,US,TX,SAT,F
78130,US,TX,SAT,F
78133,US,TX,SAT,F
75247,US,TX,DAL,A
76716,US,TX,AUS,H
76599,US,TX,AUS,H
76266,US,TX,DAL,D
76299,US,TX,DAL,B
76524,US,TX,AUS,G
76528,US,TX,AUS,H
76564,US,TX,AUS,G
76579,US,TX,AUS,G
76596,US,TX,AUS,H
76707,US,TX,AUS,H
76598,US,TX,AUS,H
76706,US,TX,AUS,H
76630,US,TX,AUS,G
76655,US,TX,AUS,G
76701,US,TX,AUS,H
76702,US,TX,AUS,H
76703,US,TX,AUS,H
76704,US,TX,AUS,H
76162,US,TX,DAL,C
76597,US,TX,AUS,H
76108,US,TX,DAL,C
76101,US,TX,DAL,B
76102,US,TX,DAL,B
76103,US,TX,DAL,B
75266,US,TX,DAL,B
76104,US,TX,DAL,B
76105,US,TX,DAL,B
76114,US,TX,DAL,A
76107,US,TX,DAL,B
76097,US,TX,DAL,D
76108,US,TX,DAL,C
76109,US,TX,DAL,B
76110,US,TX,DAL,B
76111,US,TX,DAL,B
76112,US,TX,DAL,A
76113,US,TX,DAL,B
76164,US,TX,DAL,B
76106,US,TX,DAL,B
76078,US,TX,DAL,C
76028,US,TX,DAL,D
76034,US,TX,DAL,A
76039,US,TX,DAL,A
76051,US,TX,DAL,A
76052,US,TX,DAL,B
76053,US,TX,DAL,A
76054,US,TX,DAL,A
76099,US,TX,DAL,A
76063,US,TX,DAL,C
76098,US,TX,DAL,D
76082,US,TX,DAL,D
76092,US,TX,DAL,A
76092,US,TX,DAL,A
76094,US,TX,DAL,A
76095,US,TX,DAL,A
76096,US,TX,DAL,A
76115,US,TX,DAL,B
76060,US,TX,DAL,B
76140,US,TX,DAL,B
76132,US,TX,DAL,C
76133,US,TX,DAL,C
76134,US,TX,DAL,C
76135,US,TX,DAL,C
76135,US,TX,DAL,C
76136,US,TX,DAL,B
76114,US,TX,DAL,B
76137,US,TX,DAL,B
76130,US,TX,DAL,B
76140,US,TX,DAL,C
76147,US,TX,DAL,B
76148,US,TX,DAL,A
76148,US,TX,DAL,A
76150,US,TX,DAL,B
76155,US,TX,DAL,A
76161,US,TX,DAL,B
76136,US,TX,DAL,C
76123,US,TX,DAL,C
76116,US,TX,DAL,C
76117,US,TX,DAL,A
76117,US,TX,DAL,A
76118,US,TX,DAL,A
76118,US,TX,DAL,A
76119,US,TX,DAL,B
76120,US,TX,DAL,B
76131,US,TX,DAL,B
76122,US,TX,DAL,B
76131,US,TX,DAL,B
76124,US,TX,DAL,A
76126,US,TX,DAL,C
76126,US,TX,DAL,C
76127,US,TX,DAL,C
76127,US,TX,DAL,C
76129,US,TX,DAL,B
76022,US,TX,DAL,A
76121,US,TX,DAL,C
75205,US,TX,DAL,B
75181,US,TX,DAL,D
75182,US,TX,DAL,C
75185,US,TX,DAL,C
75187,US,TX,DAL,D
75201,US,TX,DAL,B
75201,US,TX,DAL,B
75202,US,TX,DAL,B
75214,US,TX,DAL,B
75204,US,TX,DAL,B
75172,US,TX,DAL,C
75206,US,TX,DAL,B
75207,US,TX,DAL,B
75208,US,TX,DAL,B
75209,US,TX,DAL,A
75210,US,TX,DAL,B
75211,US,TX,DAL,B
75211,US,TX,DAL,B
75093,US,TX,DAL,C
75203,US,TX,DAL,B
75138,US,TX,DAL,C
75258,US,TX,DAL,A
75094,US,TX,DAL,C
75098,US,TX,DAL,D
75104,US,TX,DAL,C
75106,US,TX,DAL,C
75115,US,TX,DAL,C
75116,US,TX,DAL,C
75126,US,TX,DAL,D
75180,US,TX,DAL,C
75137,US,TX,DAL,C
75180,US,TX,DAL,C
75141,US,TX,DAL,C
75146,US,TX,DAL,C
75149,US,TX,DAL,C
75150,US,TX,DAL,C
75152,US,TX,DAL,D
75154,US,TX,DAL,D
75154,US,TX,DAL,D
75215,US,TX,DAL,B
75134,US,TX,DAL,C
75246,US,TX,DAL,B
75236,US,TX,DAL,B
75237,US,TX,DAL,B
75238,US,TX,DAL,B
75240,US,TX,DAL,C
75241,US,TX,DAL,B
75242,US,TX,DAL,B
75243,US,TX,DAL,B
75212,US,TX,DAL,B
75245,US,TX,DAL,A
75234,US,TX,DAL,A
75247,US,TX,DAL,A
75248,US,TX,DAL,B
75267,US,TX,DAL,B
75250,US,TX,DAL,B
76010,US,TX,DAL,A
75252,US,TX,DAL,B
75253,US,TX,DAL,C
75254,US,TX,DAL,B
75244,US,TX,DAL,A
75226,US,TX,DAL,B
75216,US,TX,DAL,B
75217,US,TX,DAL,C
75218,US,TX,DAL,C
75219,US,TX,DAL,B
75220,US,TX,DAL,A
75221,US,TX,DAL,B
75222,US,TX,DAL,B
75223,US,TX,DAL,B
75235,US,TX,DAL,A
75225,US,TX,DAL,A
75234,US,TX,DAL,A
75227,US,TX,DAL,C
75228,US,TX,DAL,C
75229,US,TX,DAL,A
75230,US,TX,DAL,B
75231,US,TX,DAL,B
75232,US,TX,DAL,C
75233,US,TX,DAL,B
75089,US,TX,DAL,D
75224,US,TX,DAL,B
75034,US,TX,DAL,C
75027,US,TX,DAL,A
75027,US,TX,DAL,A
75028,US,TX,DAL,A
75028,US,TX,DAL,A
75028,US,TX,DAL,B
75029,US,TX,DAL,B
75030,US,TX,DAL,D
75045,US,TX,DAL,B
75032,US,TX,DAL,D
75025,US,TX,DAL,C
75035,US,TX,DAL,C
75038,US,TX,DAL,A
75039,US,TX,DAL,A
75040,US,TX,DAL,C
75041,US,TX,DAL,C
75042,US,TX,DAL,B
75043,US,TX,DAL,C
75094,US,TX,DAL,C
75032,US,TX,DAL,D
75016,US,TX,DAL,A
75001,US,TX,DAL,A
75002,US,TX,DAL,C
75006,US,TX,DAL,A
75007,US,TX,DAL,A
75010,US,TX,DAL,A
75011,US,TX,DAL,A
75013,US,TX,DAL,C
75013,US,TX,DAL,C
75027,US,TX,DAL,A
75015,US,TX,DAL,A
75026,US,TX,DAL,C
75017,US,TX,DAL,A
75019,US,TX,DAL,A
75022,US,TX,DAL,A
75022,US,TX,DAL,A
75022,US,TX,DAL,A
75023,US,TX,DAL,C
75024,US,TX,DAL,C
75046,US,TX,DAL,C
75014,US,TX,DAL,A
75080,US,TX,DAL,B
75070,US,TX,DAL,D
75070,US,TX,DAL,D
75071,US,TX,DAL,D
75071,US,TX,DAL,D
75071,US,TX,DAL,D
75074,US,TX,DAL,C
75075,US,TX,DAL,C
75044,US,TX,DAL,C
75077,US,TX,DAL,A
75067,US,TX,DAL,B
75081,US,TX,DAL,B
75082,US,TX,DAL,C
75083,US,TX,DAL,B
75085,US,TX,DAL,B
75086,US,TX,DAL,C
75087,US,TX,DAL,D
75087,US,TX,DAL,D
75088,US,TX,DAL,D
75077,US,TX,DAL,B
75056,US,TX,DAL,C
75047,US,TX,DAL,C
75048,US,TX,DAL,C
75048,US,TX,DAL,C
75049,US,TX,DAL,C
75050,US,TX,DAL,A
75051,US,TX,DAL,A
75052,US,TX,DAL,B
75053,US,TX,DAL,A
75069,US,TX,DAL,D
75056,US,TX,DAL,B
75068,US,TX,DAL,D
75057,US,TX,DAL,B
75060,US,TX,DAL,A
75061,US,TX,DAL,A
75062,US,TX,DAL,A
75063,US,TX,DAL,A
75065,US,TX,DAL,B
75067,US,TX,DAL,A
75251,US,TX,DAL,B
75054,US,TX,DAL,B
75378,US,TX,DAL,A
75368,US,TX,DAL,A
76007,US,TX,DAL,A
76008,US,TX,DAL,C
76009,US,TX,DAL,D
75381,US,TX,DAL,A
76005,US,TX,DAL,A
75379,US,TX,DAL,A
76004,US,TX,DAL,A
75376,US,TX,DAL,B
75374,US,TX,DAL,B
75373,US,TX,DAL,B
75372,US,TX,DAL,B
75371,US,TX,DAL,B
75370,US,TX,DAL,A
75380,US,TX,DAL,B
75392,US,TX,DAL,B
75249,US,TX,DAL,B
75260,US,TX,DAL,B
75382,US,TX,DAL,B
75387,US,TX,DAL,B
75389,US,TX,DAL,B
76006,US,TX,DAL,A
75391,US,TX,DAL,B
75397,US,TX,DAL,B
75393,US,TX,DAL,B
75395,US,TX,DAL,B
75398,US,TX,DAL,B
76001,US,TX,DAL,B
76002,US,TX,DAL,B
76003,US,TX,DAL,B
75390,US,TX,DAL,A
75262,US,TX,DAL,B
75287,US,TX,DAL,B
75286,US,TX,DAL,B
75285,US,TX,DAL,B
75284,US,TX,DAL,B
75283,US,TX,DAL,B
75303,US,TX,DAL,C
75270,US,TX,DAL,B
75275,US,TX,DAL,B
75265,US,TX,DAL,B
75264,US,TX,DAL,B
75263,US,TX,DAL,B
75367,US,TX,DAL,B
75394,US,TX,DAL,C
75261,US,TX,DAL,A
75277,US,TX,DAL,B
75355,US,TX,DAL,B
75359,US,TX,DAL,B
75357,US,TX,DAL,C
75267,US,TX,DAL,B
75310,US,TX,DAL,B
75356,US,TX,DAL,A
75354,US,TX,DAL,A
75342,US,TX,DAL,B
75339,US,TX,DAL,B
75315,US,TX,DAL,B
75360,US,TX,DAL,B
75336,US,TX,DAL,B
75326,US,TX,DAL,B
75323,US,TX,DAL,B
75336,US,TX,DAL,C
75312,US,TX,DAL,B
75313,US,TX,DAL,B
76098,US,TX,DFW,D
78209,US,TX,AUS,F
75013,US,TX,DFW,C
76096,US,TX,DFW,A
76002,US,TX,DFW,A
78201,US,TX,AUS,F
78708,US,TX,AUS,A
78715,US,TX,AUS,A
78615,US,TX,AUS,D
76001,US,TX,DFW,A
75147,US,TX,TYR,C
75357,US,TX,DFW,A
75315,US,TX,DFW,A
75267,US,TX,DFW,A
75254,US,TX,DFW,A
75360,US,TX,DFW,A
75370,US,TX,DFW,A
78615,US,TX,AUS,D
75342,US,TX,DFW,A
75156,US,TX,TYR,C
76210,US,TX,DFW,B
76208,US,TX,DFW,B
75336,US,TX,DFW,A
78201,US,TX,AUS,F
75156,US,TX,TYR,C
75147,US,TX,TYR,C
75156,US,TX,TYR,C
78630,US,TX,AUS,C
75106,US,TX,DFW,C
78612,US,TX,AUS,D
75372,US,TX,DFW,A
78213,US,TX,AUS,F
78133,US,TX,AUS,D
78132,US,TX,AUS,D
78130,US,TX,AUS,D
76097,US,TX,DFW,C
75077,US,TX,DFW,B
77536,US,TX,HOU,C
76201,US,TX,DFW,B
75559,US,TX,DFW,N
78617,US,TX,AUS,C
79044,US,TX,AMA,D
76234,US,TX,DFW,D
76202,US,TX,DFW,B
79549,US,TX,ABI,F
76444,US,TX,DFW,D
75115,US,TX,DFW,C
77536,US,TX,IAH,D
76203,US,TX,DFW,B
76204,US,TX,DFW,B
76205,US,TX,DFW,B
76206,US,TX,DFW,B
79323,US,TX,LBB,D
79027,US,TX,AMA,D
77539,US,TX,HOU,D
77538,US,TX,HOU,D
77539,US,TX,IAH,E
75639,US,TX,SHV,C
75378,US,TX,DFW,A
77538,US,TX,IAH,F
75435,US,TX,DFW,D
75390,US,TX,DFW,A
75371,US,TX,DFW,A
75373,US,TX,DFW,A
79916,US,TX,ELP,A
77333,US,TX,HOU,D
75374,US,TX,DFW,A
75376,US,TX,DFW,A
75379,US,TX,DFW,A
75381,US,TX,DFW,A
75382,US,TX,DFW,A
75387,US,TX,DFW,A
75380,US,TX,DFW,A
75389,US,TX,DFW,A
77535,US,TX,IAH,D
75391,US,TX,DFW,A
75392,US,TX,DFW,A
75393,US,TX,DFW,A
75394,US,TX,DFW,A
75395,US,TX,DFW,A
75396,US,TX,DFW,A
75397,US,TX,DFW,A
75398,US,TX,DFW,A
79025,US,TX,AMA,C
77535,US,TX,HOU,D
75388,US,TX,DFW,A
79911,US,TX,ELP,A
79914,US,TX,ELP,A
77586,US,TX,IAH,E
79925,US,TX,ELP,A
79901,US,TX,ELP,A
79902,US,TX,ELP,A
79903,US,TX,ELP,A
79904,US,TX,ELP,A
79905,US,TX,ELP,A
79906,US,TX,ELP,A
79907,US,TX,ELP,A
78352,US,TX,CRP,C
79910,US,TX,ELP,A
75757,US,TX,TYR,B
79912,US,TX,ELP,A
79913,US,TX,ELP,A
79915,US,TX,ELP,A
79917,US,TX,ELP,A
79918,US,TX,ELP,A
79920,US,TX,ELP,A
79922,US,TX,ELP,A
79923,US,TX,ELP,A
79924,US,TX,ELP,A
75368,US,TX,DFW,A
77533,US,TX,HOU,D
79908,US,TX,ELP,A
76802,US,TX,DFW,D
75438,US,TX,DFW,D
78537,US,TX,BRO,C
78537,US,TX,MFE,B
75560,US,TX,DFW,N
75754,US,TX,TYR,C
78620,US,TX,AUS,D
78351,US,TX,CRP,C
79029,US,TX,AMA,C
75116,US,TX,DFW,B
75137,US,TX,DFW,B
77586,US,TX,HOU,D
79607,US,TX,ABI,A
77333,US,TX,IAH,E
79031,US,TX,LBB,D
76448,US,TX,ABI,E
78538,US,TX,BRO,D
78538,US,TX,MFE,C
76524,US,TX,DFW,I
78503,US,TX,MFE,A
78539,US,TX,BRO,E
78539,US,TX,MFE,B
78540,US,TX,BRO,E
78540,US,TX,MFE,B
79032,US,TX,LBB,D
75138,US,TX,DFW,B
75221,US,TX,DFW,A
78616,US,TX,AUS,C
75209,US,TX,DFW,A
75210,US,TX,DFW,A
75211,US,TX,DFW,A
75212,US,TX,DFW,A
75214,US,TX,DFW,A
75215,US,TX,DFW,A
75216,US,TX,DFW,A
75217,US,TX,DFW,A
75218,US,TX,DFW,A
75207,US,TX,DFW,A
75220,US,TX,DFW,A
75206,US,TX,DFW,A
75222,US,TX,DFW,A
75223,US,TX,DFW,A
75224,US,TX,DFW,A
75225,US,TX,DFW,A
75226,US,TX,DFW,A
75227,US,TX,DFW,A
75228,US,TX,DFW,A
75229,US,TX,DFW,A
75230,US,TX,DFW,A
75231,US,TX,DFW,A
75219,US,TX,DFW,A
75638,US,TX,DFW,N
76036,US,TX,DFW,B
75433,US,TX,DFW,D
75759,US,TX,DFW,I
75434,US,TX,DFW,D
77303,US,TX,HOU,D
77303,US,TX,IAH,D
77410,US,TX,HOU,D
77410,US,TX,IAH,C
77429,US,TX,HOU,D
77429,US,TX,IAH,D
75208,US,TX,DFW,A
77433,US,TX,IAH,D
75234,US,TX,DFW,A
76122,US,TX,DFW,A
77533,US,TX,IAH,F
79925,US,TX,ELP,A
79022,US,TX,AMA,D
75261,US,TX,DFW,A
75201,US,TX,DFW,A
75202,US,TX,DFW,A
75203,US,TX,DFW,A
75204,US,TX,DFW,A
75205,US,TX,DFW,A
77433,US,TX,HOU,D
75313,US,TX,DFW,A
75266,US,TX,DFW,A
75270,US,TX,DFW,A
75275,US,TX,DFW,A
75277,US,TX,DFW,A
75283,US,TX,DFW,A
75284,US,TX,DFW,A
75285,US,TX,DFW,A
75286,US,TX,DFW,A
75287,US,TX,DFW,A
75303,US,TX,DFW,A
75232,US,TX,DFW,A
75312,US,TX,DFW,A
75263,US,TX,DFW,A
75323,US,TX,DFW,A
75326,US,TX,DFW,A
75339,US,TX,DFW,A
75353,US,TX,DFW,A
75354,US,TX,DFW,A
75355,US,TX,DFW,A
75356,US,TX,DFW,A
75359,US,TX,DFW,A
75363,US,TX,DFW,A
75364,US,TX,DFW,A
75310,US,TX,DFW,A
75247,US,TX,DFW,A
75367,US,TX,DFW,A
75235,US,TX,DFW,A
75236,US,TX,DFW,A
75237,US,TX,DFW,A
75238,US,TX,DFW,A
75240,US,TX,DFW,A
75241,US,TX,DFW,A
75242,US,TX,DFW,A
75243,US,TX,DFW,A
75244,US,TX,DFW,A
75265,US,TX,DFW,A
75246,US,TX,DFW,A
75264,US,TX,DFW,A
75248,US,TX,DFW,A
75249,US,TX,DFW,A
75250,US,TX,DFW,A
75251,US,TX,DFW,A
75252,US,TX,DFW,A
75253,US,TX,DFW,A
75258,US,TX,DFW,A
75260,US,TX,DFW,A
75261,US,TX,DFW,A
75262,US,TX,DFW,A
75233,US,TX,DFW,A
75245,US,TX,DFW,A
77551,US,TX,IAH,F
77549,US,TX,IAH,D
79035,US,TX,AMA,D
75034,US,TX,DFW,C
79036,US,TX,AMA,C
75757,US,TX,TYR,B
77441,US,TX,HOU,D
77441,US,TX,IAH,F
78358,US,TX,CRP,D
76240,US,TX,DFW,D
77547,US,TX,HOU,B
75046,US,TX,DFW,B
77550,US,TX,IAH,F
77546,US,TX,HOU,D
77552,US,TX,IAH,F
77553,US,TX,IAH,F
77554,US,TX,IAH,F
77555,US,TX,IAH,F
75040,US,TX,DFW,B
75041,US,TX,DFW,B
75042,US,TX,DFW,B
75043,US,TX,DFW,B
75044,US,TX,DFW,B
76147,US,TX,DFW,A
77547,US,TX,IAH,C
76185,US,TX,DFW,A
76120,US,TX,DFW,A
76150,US,TX,DFW,A
76155,US,TX,DFW,A
76161,US,TX,DFW,A
76162,US,TX,DFW,A
76163,US,TX,DFW,A
76164,US,TX,DFW,A
76177,US,TX,DFW,A
76179,US,TX,DFW,B
76180,US,TX,DFW,A
77549,US,TX,HOU,D
76182,US,TX,DFW,A
77546,US,TX,IAH,D
76192,US,TX,DFW,C
76193,US,TX,DFW,A
76195,US,TX,DFW,A
76196,US,TX,DFW,A
76197,US,TX,DFW,A
76198,US,TX,DFW,A
76199,US,TX,DFW,A
75763,US,TX,DFW,I
77545,US,TX,HOU,D
77545,US,TX,IAH,E
75047,US,TX,DFW,B
76181,US,TX,DFW,A
76543,US,TX,DFW,I
79040,US,TX,AMA,D
76455,US,TX,DFW,I
79041,US,TX,LBB,C
75650,US,TX,SHV,D
76117,US,TX,DFW,A
75755,US,TX,TYR,B
77560,US,TX,HOU,D
77560,US,TX,IAH,F
79042,US,TX,AMA,C
77561,US,TX,HOU,D
75045,US,TX,DFW,B
76542,US,TX,DFW,I
78359,US,TX,CRP,C
78550,US,TX,HRL,A
78550,US,TX,BRO,B
78550,US,TX,HRL,A
78550,US,TX,MFE,C
78551,US,TX,HRL,A
78551,US,TX,MFE,C
78552,US,TX,HRL,A
78552,US,TX,MFE,C
79043,US,TX,AMA,D
79043,US,TX,LBB,D
77561,US,TX,IAH,F
76049,US,TX,DFW,D
75048,US,TX,DFW,B
76528,US,TX,DFW,I
78022,US,TX,CRP,E
78626,US,TX,AUS,C
78627,US,TX,AUS,C
78628,US,TX,AUS,C
75644,US,TX,DFW,N
75647,US,TX,DFW,N
76908,US,TX,DFW,I
75755,US,TX,TYR,B
79039,US,TX,AMA,C
76048,US,TX,DFW,D
78023,US,TX,SAT,C
75050,US,TX,DFW,A
75051,US,TX,DFW,A
75052,US,TX,DFW,A
75053,US,TX,DFW,A
77302,US,TX,HOU,D
77302,US,TX,IAH,C
76051,US,TX,DFW,A
76092,US,TX,DFW,A
75755,US,TX,TYR,B
75401,US,TX,DFW,D
76140,US,TX,DFW,B
76450,US,TX,DFW,I
76640,US,TX,ACT,A
79961,US,TX,ELP,A
79968,US,TX,ELP,A
79976,US,TX,ELP,A
79978,US,TX,ELP,A
79980,US,TX,ELP,A
79990,US,TX,ELP,A
79995,US,TX,ELP,A
79996,US,TX,ELP,A
79997,US,TX,ELP,A
79998,US,TX,ELP,A
79838,US,TX,ELP,D
78621,US,TX,AUS,D
79955,US,TX,ELP,A
78112,US,TX,SAT,D
78543,US,TX,BRO,D
78543,US,TX,MFE,C
75441,US,TX,DFW,D
75119,US,TX,DFW,D
75120,US,TX,DFW,D
79324,US,TX,LBB,D
76039,US,TX,DFW,A
76040,US,TX,DFW,A
76148,US,TX,DFW,B
79999,US,TX,ELP,A
79944,US,TX,ELP,A
79927,US,TX,ELP,C
79930,US,TX,ELP,A
79931,US,TX,ELP,A
79932,US,TX,ELP,B
79934,US,TX,ELP,A
79935,US,TX,ELP,A
79936,US,TX,ELP,A
79937,US,TX,ELP,A
79940,US,TX,ELP,A
79941,US,TX,ELP,A
79960,US,TX,ELP,A
79943,US,TX,ELP,A
79958,US,TX,ELP,A
79945,US,TX,ELP,A
79946,US,TX,ELP,A
79947,US,TX,ELP,A
79948,US,TX,ELP,A
79949,US,TX,ELP,A
79950,US,TX,ELP,A
79951,US,TX,ELP,A
79952,US,TX,ELP,A
79953,US,TX,ELP,A
79954,US,TX,ELP,A
75234,US,TX,DFW,A
79942,US,TX,ELP,A
76126,US,TX,DFW,C
76113,US,TX,DFW,A
76114,US,TX,DFW,A
76115,US,TX,DFW,A
76116,US,TX,DFW,B
76117,US,TX,DFW,A
76118,US,TX,DFW,A
76119,US,TX,DFW,A
77532,US,TX,IAH,D
76121,US,TX,DFW,A
76033,US,TX,DFW,D
76140,US,TX,DFW,B
76124,US,TX,DFW,A
76110,US,TX,DFW,A
76127,US,TX,DFW,B
76129,US,TX,DFW,A
76130,US,TX,DFW,A
76131,US,TX,DFW,B
76132,US,TX,DFW,C
76133,US,TX,DFW,C
76134,US,TX,DFW,C
76135,US,TX,DFW,B
76136,US,TX,DFW,A
76137,US,TX,DFW,A
76123,US,TX,DFW,C
78234,US,TX,SAT,A
79325,US,TX,AMA,D
79325,US,TX,LBB,D
75132,US,TX,DFW,D
75125,US,TX,DFW,D
79326,US,TX,LBB,C
75028,US,TX,DFW,A
75028,US,TX,DFW,A
79235,US,TX,LBB,C
75126,US,TX,DFW,D
79916,US,TX,ELP,A
76112,US,TX,DFW,A
76544,US,TX,DFW,I
76111,US,TX,DFW,A
75261,US,TX,DFW,A
76101,US,TX,DFW,A
76102,US,TX,DFW,A
76103,US,TX,DFW,A
76104,US,TX,DFW,A
76105,US,TX,DFW,A
76106,US,TX,DFW,A
76107,US,TX,DFW,C
76108,US,TX,DFW,B
76109,US,TX,DFW,B
79926,US,TX,ELP,A
79918,US,TX,ELP,A
78736,US,TX,AUS,D
78725,US,TX,AUS,A
78726,US,TX,AUS,A
78727,US,TX,AUS,A
78728,US,TX,AUS,A
78729,US,TX,AUS,A
78730,US,TX,AUS,A
78731,US,TX,AUS,A
78732,US,TX,AUS,D
78733,US,TX,AUS,D
76094,US,TX,DFW,A
78735,US,TX,AUS,A
78722,US,TX,AUS,A
78737,US,TX,AUS,A
78738,US,TX,AUS,B
78739,US,TX,AUS,A
78741,US,TX,AUS,A
78742,US,TX,AUS,A
78744,US,TX,AUS,A
78745,US,TX,AUS,A
78746,US,TX,AUS,A
78747,US,TX,AUS,B
78748,US,TX,AUS,A
78734,US,TX,AUS,D
78711,US,TX,AUS,A
77520,US,TX,IAH,D
77346,US,TX,IAH,B
75551,US,TX,SHV,F
75410,US,TX,TYR,C
78719,US,TX,AUS,A
78701,US,TX,AUS,A
78702,US,TX,AUS,A
78703,US,TX,AUS,A
78704,US,TX,AUS,A
78705,US,TX,AUS,A
78724,US,TX,AUS,A
78710,US,TX,AUS,A
78723,US,TX,AUS,A
78712,US,TX,AUS,A
78713,US,TX,AUS,A
78714,US,TX,AUS,A
78716,US,TX,AUS,A
78717,US,TX,AUS,A
78718,US,TX,AUS,A
78719,US,TX,AUS,A
78720,US,TX,AUS,A
78721,US,TX,AUS,A
78751,US,TX,AUS,A
78709,US,TX,AUS,A
75180,US,TX,DFW,C
78749,US,TX,AUS,A
78783,US,TX,AUS,A
78785,US,TX,AUS,A
78786,US,TX,AUS,A
78788,US,TX,AUS,A
78789,US,TX,AUS,A
75554,US,TX,DFW,N
75630,US,TX,DFW,N
76020,US,TX,DFW,D
77518,US,TX,HOU,D
78780,US,TX,AUS,A
79504,US,TX,ABI,B
78779,US,TX,AUS,A
78201,US,TX,SAT,A
76821,US,TX,DFW,I
76823,US,TX,DFW,I
78339,US,TX,CRP,C
77469,US,TX,HOU,D
77413,US,TX,IAH,D
77532,US,TX,HOU,C
77532,US,TX,IAH,D
78602,US,TX,AUS,D
77520,US,TX,HOU,D
77518,US,TX,IAH,D
78763,US,TX,AUS,A
76019,US,TX,DFW,A
78752,US,TX,AUS,A
78753,US,TX,AUS,A
78754,US,TX,AUS,A
78755,US,TX,AUS,A
78756,US,TX,AUS,A
